id,time,mood,circumplex.arousal,circumplex.valence,activity,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,frequency_activity,frequency_appCat.builtin,frequency_appCat.communication,frequency_appCat.entertainment,frequency_appCat.finance,frequency_appCat.game,frequency_appCat.office,frequency_appCat.other,frequency_appCat.social,frequency_appCat.travel,frequency_appCat.unknown,frequency_appCat.utilities,frequency_appCat.weather,frequency_call,frequency_circumplex.arousal,frequency_circumplex.valence,frequency_mood,frequency_screen,frequency_sms
AS14.03,2014-03-23,8.2,-0.2,1.2,0.08819109983807523,1.0,1.0,79.72080576735777,106.38763046450998,136.0686487553534,3.6207076740106015,0.0,11.468904833716499,37.18685849840487,0.0,25.359242571446877,0.0,0.0,3.8254624359004703,24,38,48,83,1,0,4,16,0,8,0,0,1,1,5,5,5,117,1
AS14.03,2014-03-24,7.8,-0.6,1.4,0.07528722644070583,3.0,0.0,13.92198310237231,161.2952497492156,211.19083345202463,16.267644471501065,0.0,13.686175643582125,57.77539870076672,0.0,0.0,2.4902258112656,1.8141730640649552,0.0,24,7,63,118,7,0,5,21,0,0,1,1,0,3,5,5,5,125,0
AS14.03,2014-03-25,7.8,-0.4,1.2,0.11281977249529533,6.0,1.0,56.00178596432821,184.3478628762106,142.3025119677886,14.468156434995237,0.0,23.569736616136936,14.448753543552995,0.0,0.0,3.877928331657317,5.591376155652983,0.0,24,22,79,100,3,0,11,5,0,0,1,3,0,6,5,5,5,134,1
AS14.03,2014-03-26,8.25,0.5,1.0,0.08018575572941194,1.0,0.0,34.05132826995627,190.0026162434341,158.49235804281022,9.051723888088052,0.0,5.530687105885807,15.378074817112648,0.0,3.5005984550663864,2.904736971262051,0.0,0.0,24,21,88,93,3,0,4,7,0,2,2,0,0,1,4,4,4,126,0
AS14.03,2014-03-27,7.75,0.25,0.5,0.08957641591369549,3.0,1.0,46.77918402389208,128.3896666145087,125.32823466109578,0.0,0.0,4.051537473705856,14.121029903546026,0.0,0.0,0.0,4.327958230069573,0.0,24,28,62,85,0,0,2,6,0,0,0,2,0,3,4,4,4,89,1
AS14.03,2014-03-28,8.0,-0.5,1.5,0.08994325814902628,3.0,0.0,26.689460311399763,157.57186886722636,125.74674229965291,0.0,0.0,7.566530006882003,33.790896786272,0.0,0.0,6.966699817307185,2.0850507804443463,0.0,24,11,71,89,0,0,3,14,0,0,2,1,0,3,4,4,4,113,0
AS14.03,2014-03-29,8.6,-0.2,1.6,0.13723535319993696,0.0,1.0,4.616143755530186,37.21444049035635,127.28332407146947,3.919415612647645,0.0,0.0,20.654851954156175,0.0,0.0,0.0,0.0,0.0,24,2,20,62,1,0,0,10,0,0,0,0,0,0,5,5,5,52,1
AS14.03,2014-03-30,8.4,-0.2,1.0,0.13871149940162072,1.0,0.0,5.711029909437312,167.390154924585,119.71090983025034,0.0,0.0,3.306300449792473,26.926626145542556,0.0,0.0,3.590908236887965,0.0,4.550480076318665,23,4,78,70,0,0,1,12,0,0,1,0,2,1,5,5,5,102,0
AS14.03,2014-03-31,7.4,0.4,0.6,0.07376258043253711,3.0,1.0,131.6997652914768,188.19583415809217,124.72890011862019,8.936587065808563,0.0,0.0,25.111381276020577,0.0,0.0,0.0,1.8180767775454283,0.0,24,52,82,85,3,0,0,14,0,0,0,1,0,3,5,5,5,123,1
AS14.03,2014-04-01,7.6,0.4,0.4,0.08431036497353755,2.0,0.0,34.30112221650992,122.40892031411471,77.61971679755173,4.088343257026257,0.0,9.450490669319484,33.070358868146634,0.0,0.0,0.0,0.0,0.0,24,11,59,51,1,0,4,16,0,0,0,0,0,2,5,5,5,88,0
AS14.03,2014-04-02,7.4,0.2,0.6,0.06945514140279808,2.0,0.0,45.33927795673399,124.82987599389429,96.3393238585069,9.146378135770227,0.0,5.644622329304822,20.924233344266906,0.0,6.446353846919065,0.0,0.0,0.0,24,26,63,59,3,0,4,10,0,2,0,0,0,2,5,5,5,104,0
AS14.03,2014-04-03,7.8,0.0,1.0,0.07262666045927794,1.0,0.0,31.37308607005409,110.85223040373084,84.65266745753294,15.04930657993436,0.0,0.0,18.415718951173123,0.0,0.0,3.0536237519697687,5.226888548407798,0.0,24,14,61,55,8,0,0,9,0,0,1,2,0,1,5,5,5,81,0
AS14.03,2014-04-04,7.8,0.2,1.4,0.0739330296298737,0.0,3.0,68.78421216219421,65.69639347009425,106.74726674122167,3.877100242838881,0.0,1.968928887632314,37.84751341130059,0.0,0.0,5.757351677198892,0.0,0.0,24,30,30,55,1,0,1,16,0,0,1,0,0,0,5,5,5,77,3
AS14.03,2014-04-05,7.6,1.2,1.0,0.09871946818553694,6.0,0.0,49.088188156673475,156.69131548592605,86.62063580640053,0.0,0.0,6.742344724181548,14.2715607704607,0.0,4.596681135744168,0.0,0.0,0.0,24,27,67,56,0,0,3,6,0,2,0,0,0,6,5,5,5,95,0
AS14.03,2014-04-06,6.8,0.2,0.8,0.06679610822694428,0.0,0.0,4.2422890851355906,60.96872916520376,174.40253349307076,0.0,0.0,0.0,19.30014107367184,0.0,0.0,3.181962846844661,0.0,0.0,24,3,26,78,0,0,0,6,0,0,1,0,0,0,5,5,5,66,0
AS14.03,2014-04-07,7.4,0.2,1.0,0.12013295004542711,2.0,0.0,53.327697118920355,174.70310730093738,113.42402544353448,9.722783624002217,0.0,11.921910688242527,17.664036205889083,0.0,0.0,9.47230055539623,0.0,0.0,24,21,72,69,5,0,4,9,0,0,3,0,0,2,5,5,5,93,0
AS14.03,2014-04-08,7.4,0.4,1.2,0.09055448882833737,2.0,1.0,49.533125685381464,114.95565040649487,95.51888333502282,3.3353780406248617,0.0,7.310459245311032,19.041541813943624,0.0,0.0,2.495516828900016,0.0,0.0,24,19,59,65,1,0,1,10,0,0,1,0,0,2,5,5,5,84,1
AS14.03,2014-04-09,7.8,0.6,1.0,0.07836839152321393,0.0,0.0,5.7765667819634405,125.86178565439559,78.78088607753968,4.813476609483192,0.0,5.040278951727771,20.612347757786356,0.0,0.0,6.505122599258748,0.0,0.0,24,3,70,55,2,0,3,13,0,0,2,0,0,0,5,5,5,89,0
AS14.03,2014-04-10,7.4,0.4,1.0,0.09400984427830478,0.0,2.0,6.677595269797392,195.96132745947259,115.8726766214808,0.0,0.0,1.8272874752872004,19.148793519676254,2.6546494243750947,0.0,7.714649360955965,0.0,0.0,24,2,84,59,0,0,1,10,1,0,1,0,0,0,5,5,5,91,2
AS14.03,2014-04-11,7.6,0.2,1.0,0.10338173154001547,0.0,0.0,14.648815287670594,188.21649477504988,120.47333311395481,2.898615462774264,0.0,3.2183156680096374,30.984251356268523,0.0,0.0,3.3790540169764656,1.7071089396075465,0.0,24,6,87,56,1,0,2,12,0,0,1,1,0,0,5,5,5,90,0
AS14.03,2014-04-12,7.666666666666667,0.3333333333333333,1.0,0.10402235094310695,6.0,0.0,34.51759541638908,30.321915069724255,101.32905326953241,0.0,0.0,0.0,24.35230364067844,0.0,0.0,3.0953965966669363,2.3350522831315472,0.0,24,17,15,34,0,0,0,11,0,0,1,1,0,6,3,3,3,44,0
AS14.03,2014-04-13,7.4,0.2,1.0,0.06839421348188032,1.0,1.0,30.181748179226215,121.62136621660355,155.459781316026,0.0,0.0,50.67784531631711,42.064038933329506,0.0,0.0,0.0,0.0,0.0,24,8,44,74,0,0,18,13,0,0,0,0,0,1,5,5,5,73,1
AS14.03,2014-04-14,7.0,0.0,0.8,0.07693929592067363,0.0,1.0,86.0023009883421,129.41836927846177,93.5900206325598,3.373826184866024,0.0,2.205302970187492,12.71035406136753,8.50279848066955,0.0,2.5035648316065338,2.9070649808378253,0.0,24,40,51,62,1,0,1,6,7,0,1,1,0,0,5,5,5,81,1
AS14.03,2014-04-15,7.6,0.2,0.8,0.10214799754646388,6.0,0.0,75.68132592623067,229.45810508627065,99.71431754642605,0.0,0.0,1.9494752152198096,18.570299231128264,0.0,0.0,2.571237239539021,0.0,0.0,24,46,94,56,0,0,1,8,0,0,1,0,0,6,5,5,5,127,0
AS14.03,2014-04-16,8.0,0.8,1.0,0.09813831750667641,2.0,0.0,50.29401197554833,143.03057686653227,158.02707942565982,2.950368731802461,0.0,5.530557117712728,32.76147797530941,0.0,0.0,5.175215482739004,2.158945642792435,0.0,24,29,62,84,1,0,2,15,0,0,2,1,0,2,5,5,5,102,0
AS14.03,2014-04-17,7.25,0.25,0.75,0.12092104182807106,4.0,2.0,71.46498546286463,277.06525736953705,103.93410860404182,8.436461990518959,0.0,0.0,38.528484604234656,0.0,0.0,4.627782587658735,5.323692526637663,0.0,24,36,117,84,2,0,0,22,0,0,1,2,0,4,4,4,4,155,2
AS14.03,2014-04-18,7.5,0.0,1.0,0.06562681274289699,6.0,0.0,111.62401348254687,75.59274332495357,148.42512561560446,0.0,0.0,19.725557041304352,15.745644515813236,0.0,0.0,4.193777021623521,2.192100359818774,0.0,24,37,29,59,0,0,7,11,0,0,2,1,0,6,4,4,4,96,0
AS14.03,2014-04-19,7.8,0.6,0.8,0.17250895208544573,4.0,1.0,25.598188253969706,87.06130352172296,30.86881199688085,0.0,0.0,0.0,12.094370461835247,0.0,9.100501210181836,0.0,0.0,0.0,24,14,32,31,0,0,0,5,0,4,0,0,0,4,5,5,5,48,1
AS14.03,2014-04-20,7.5,0.25,1.0,0.12898190815208196,3.0,2.0,60.05163752568116,131.99069246820713,153.1318615773581,0.0,0.0,0.0,10.883536079853963,0.0,5.2639209441681825,7.94678748475887,0.0,0.0,24,27,60,104,0,0,0,5,0,2,2,0,0,3,4,4,4,104,2
AS14.03,2014-04-21,7.4,0.2,1.0,0.019439317932545965,3.0,0.0,13.100862713152996,19.62639616327395,113.88993331150893,3.1861046685376566,0.0,0.0,24.039035867130345,0.0,11.147736722772116,0.0,1.8657841045760284,0.0,24,5,9,51,1,0,0,9,0,3,0,1,0,3,5,5,5,40,0
AS14.03,2014-04-22,7.6,0.4,0.8,0.08031368586856165,0.0,0.0,30.42611509570536,135.37636694778064,115.73510206461782,0.0,0.0,6.97506222449422,18.13394356850405,0.0,0.0,3.182543735620797,0.0,0.0,24,19,62,66,0,0,3,10,0,0,1,0,0,0,5,5,5,94,0
AS14.03,2014-04-23,7.0,0.6,0.8,0.10235402179997477,0.0,1.0,31.485997177638154,187.110394298342,139.24153719179503,8.513812295021449,0.0,0.0,13.998836688709895,0.0,0.0,3.2250964366812567,0.0,0.0,24,15,78,95,2,0,0,6,0,0,1,0,0,0,5,5,5,107,1
AS14.03,2014-04-24,7.4,-0.2,1.0,0.09147988168198275,0.0,0.0,25.242420191057867,176.06128048883014,128.63592693156724,6.53696616858889,0.0,0.0,21.768339885094946,0.0,0.0,2.9144679867230274,0.0,0.0,24,12,67,89,2,0,0,9,0,0,1,0,0,0,5,5,5,98,0
AS14.03,2014-04-25,7.5,-1.0,1.0,0.09009720154121797,0.0,0.0,10.237018046281765,212.68189526526746,155.13611591263498,8.454345665963231,0.0,10.92254763093468,12.449557066691433,0.0,0.0,6.636966303283819,2.4135896510369568,0.0,24,5,89,99,4,0,3,5,0,0,2,1,0,0,4,4,4,102,0
AS14.03,2014-04-26,7.5,-0.25,1.0,0.21098412179245427,4.0,5.0,32.65214051205154,31.235467074191845,125.11382272169435,0.0,0.0,0.0,22.98211306787332,7.107868364846508,0.0,0.0,0.0,0.0,24,17,13,69,0,0,0,15,7,0,0,0,0,4,4,4,4,65,5
AS14.03,2014-04-27,7.6,-1.4,1.0,0.058990525594761985,0.0,0.0,2.9590815671025466,93.64944856364149,168.3170181889567,0.0,0.0,0.0,56.43296571264742,0.0,31.47602244566399,7.3015314112174545,0.0,0.0,24,2,39,67,0,0,0,20,0,9,3,0,0,0,5,5,5,79,0
AS14.03,2014-04-28,7.0,-1.4,1.0,0.07332137394126129,1.0,0.0,28.839881986731573,205.38364135667717,152.4964495391437,5.405970961089745,0.0,0.0,12.878553467083641,3.383556558961681,0.0,4.349722427253975,4.05734644527095,0.0,24,16,85,90,2,0,0,6,3,0,2,2,0,1,5,5,5,107,0
AS14.03,2014-04-29,7.2,-0.6,1.0,0.10135413385325771,0.0,0.0,4.346890657615491,217.20108249131874,123.75391831175833,35.5604166955907,0.0,2.015702700712829,17.171216897264344,0.0,0.0,2.6431204923496288,0.0,0.0,24,2,92,94,14,0,1,8,0,0,1,0,0,0,5,5,5,114,0
AS14.03,2014-04-30,7.0,-1.2,1.0,0.07851592597899405,0.0,0.0,24.191846309832457,150.29903835985968,115.88366364458413,0.0,0.0,0.0,15.811711331506618,0.0,0.0,4.5006715210524355,4.371617661285303,0.0,24,10,68,66,0,0,0,7,0,0,2,2,0,0,5,5,5,81,0
AS14.03,2014-05-01,7.2,-0.8,1.0,0.11830965638768033,1.0,0.0,33.306346075170836,125.45265486515807,125.43519168615816,0.0,0.0,9.133424021474639,19.57036737119502,0.0,9.25220405076931,0.0,2.5800653029612297,0.0,24,16,52,71,0,0,4,10,0,5,0,1,0,1,5,5,5,82,0
AS14.03,2014-05-02,7.6,-1.2,1.4,0.11604528233523619,10.0,1.0,62.99811586130544,119.29498196692883,158.9977059619661,6.212655248852103,0.0,0.0,33.84144519339911,0.0,3.9253932243663177,0.0,8.372947579580106,0.0,24,38,51,89,2,0,0,14,0,1,0,4,0,10,5,5,5,87,1
AS14.03,2014-05-03,7.75,-0.375,1.0,0.11795317535784144,5.0,0.0,24.108315579911206,118.59092016123468,179.64682306669627,0.0,0.0,0.0,16.10659446766828,0.0,8.941991746029679,2.781672340972824,2.513008079898875,0.0,24,12,56,100,0,0,0,9,0,4,1,1,0,5,4,4,4,102,0
AS14.03,2014-05-04,7.4,-1.2,0.8,0.055000933757243374,4.0,0.0,25.11438549765792,38.03878120307763,64.2436161777809,0.0,0.0,0.0,9.863030554202288,0.0,0.0,3.74752564954667,0.0,0.0,24,15,25,33,0,0,0,5,0,0,1,0,0,4,5,5,5,47,0
AS14.03,2014-05-05,7.25,-1.0,1.0,0.08791278249696372,2.0,1.0,40.42900875654986,136.7026718583697,103.31545325685242,2.656265557952449,0.0,0.0,23.251548520960476,0.0,8.379208979691162,4.952928494626272,1.9678114130084143,0.0,24,28,67,70,1,0,0,11,0,2,1,1,0,2,4,4,4,118,1
AS14.03,2014-05-06,7.666666666666667,-0.6666666666666666,1.0,0.07695877410090773,2.0,0.0,52.88024429753285,152.27840037867026,56.46044992863809,0.0,0.0,3.522803381949686,0.0,0.0,0.0,2.569630690595384,0.0,0.0,24,28,73,40,0,0,2,0,0,0,1,0,0,2,0,0,0,99,0
AS14.03,2014-05-07,7.666666666666667,-0.6666666666666666,1.0,0.08095523315835322,0.0,0.0,30.638926222325445,163.78744386114084,102.24063648764604,0.0,0.0,6.76721707072734,25.720279725814315,0.0,0.0,3.6476928097836874,0.0,0.0,24,13,76,64,0,0,6,11,0,0,1,0,0,0,6,6,6,88,0
AS14.03,2014-05-08,7.666666666666667,-0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS14.05,2014-03-20,7.2,1.0,0.8,0.10637139604475969,0.0,1.0,21.56592635432274,190.92574395936813,62.03003621028689,0.0,0.0,0.0,26.11058148530387,0.0,0.0,0.0,0.0,0.0,24,10,61,44,0,0,0,13,0,0,0,0,0,0,5,5,5,66,1
AS14.05,2014-03-21,7.25,0.0,1.0,0.04591861833605642,2.0,3.0,52.85652951855399,189.07131953224592,96.40190067903704,0.0,0.0,0.0,11.95918898479517,0.0,0.0,0.0,0.0,0.0,24,23,72,78,0,0,0,5,0,0,0,0,0,2,4,4,4,88,3
AS14.05,2014-03-22,3.75,-2.0,-1.0,0.01800453180276582,0.0,0.0,3.9173159331398937,73.69849209065127,56.85185509198467,0.0,0.0,0.0,21.592301345970505,0.0,0.0,0.0,2.083931446952688,0.0,24,2,29,40,0,0,0,11,0,0,0,1,0,0,4,4,4,49,0
AS14.05,2014-03-23,4.4,-1.4,-1.0,0.07143897206578798,1.0,9.0,21.3428547946912,146.04064923921152,72.6567237650867,0.0,0.0,0.0,19.370751934212077,0.0,0.0,0.0,0.0,0.0,24,8,51,46,0,0,0,8,0,0,0,0,0,1,5,5,5,47,9
AS14.05,2014-03-24,3.75,-2.0,-1.0,0.006426159091285182,0.0,1.0,25.080562110092288,130.42400471955372,32.577775342952464,0.0,0.0,0.0,15.462452955256738,0.0,0.0,6.916497149247786,5.041015765148,0.0,22,7,38,16,0,0,0,5,0,0,2,1,0,0,4,4,4,26,1
AS14.05,2014-03-25,5.333333333333333,-1.0,0.3333333333333333,0.03802669193077176,0.0,1.0,13.352798004875835,253.82992995240753,133.38984465122485,0.0,0.0,0.0,26.972042979066206,0.0,0.0,16.9964051397578,17.918914278658534,0.0,24,4,78,76,0,0,0,9,0,0,6,7,0,0,3,3,3,95,1
AS14.05,2014-03-26,5.5,-0.5,0.25,0.03650321094411221,0.0,1.0,18.557568247625518,257.0363765749414,78.86542725435815,0.0,0.0,0.0,19.5657125291621,0.0,0.0,19.12429369019119,0.0,0.0,24,6,75,50,0,0,0,8,0,0,8,0,0,0,4,4,4,77,1
AS14.05,2014-03-27,5.8,-0.6,0.2,0.06956962593169168,1.0,1.0,57.93509083775711,342.20943214786394,109.0896326906489,0.0,0.0,0.0,16.577780682475712,0.0,0.0,17.143671127860355,4.899917863161744,0.0,24,23,99,75,0,0,0,6,0,0,6,2,0,1,5,5,5,96,1
AS14.05,2014-03-28,6.2,0.0,0.6,0.04052361442046084,1.0,0.0,36.71500250053563,235.90237113880744,82.59503553394003,0.0,0.0,0.0,21.06677102587455,9.560860451169471,0.0,0.0,2.894308443416027,0.0,24,14,73,53,0,0,0,8,3,0,0,1,0,1,5,5,5,65,0
AS14.05,2014-03-29,6.4,-0.4,1.0,0.09371438481556837,3.0,1.0,61.46097680963309,159.52811400720552,67.77716403275238,0.0,0.0,0.0,17.925910831824847,0.0,0.0,4.1833435348564,6.4025991714264165,0.0,24,25,65,55,0,0,0,8,0,0,2,2,0,3,5,5,5,84,1
AS14.05,2014-03-30,6.2,-0.8,0.8,0.06766007646871017,4.0,0.0,34.3064801001818,223.30139091708153,89.38316622841032,0.0,0.0,0.0,15.291640407862383,0.0,0.0,5.2620346263193865,10.188497265133819,0.0,23,17,79,62,0,0,0,5,0,0,3,3,0,4,5,5,5,76,0
AS14.05,2014-03-31,6.8,-0.4,1.0,0.04906227733792907,2.0,0.0,19.460091092939596,70.45965905108392,54.381159386335604,0.0,0.0,0.0,21.989236699563783,0.0,0.0,25.408271402234153,4.2125127088989,0.0,24,11,30,42,0,0,0,12,0,0,10,1,0,2,5,5,5,63,0
AS14.05,2014-04-01,7.0,0.2,1.0,0.07149721574423289,0.0,0.0,91.3955555179159,140.8671609728476,92.72056504537608,0.0,0.0,0.0,14.820540295058516,20.44096645372763,0.0,10.551646338378754,4.59621831730563,0.0,24,41,46,61,0,0,0,6,7,0,6,2,0,0,5,5,5,87,0
AS14.05,2014-04-02,7.0,-0.2,1.0,0.06685261785316506,0.0,0.0,49.30330307991142,146.02146802106944,74.5761350523043,0.0,0.0,0.0,23.448616104507458,17.374788518572558,0.0,15.589670246767781,3.571376432374997,0.0,24,22,54,54,0,0,0,11,6,0,6,2,0,0,5,5,5,79,0
AS14.05,2014-04-03,7.2,-1.0,0.8,0.045116478151639765,0.0,0.0,22.73247396503744,186.1740538002517,39.68273298099525,0.0,0.0,0.0,17.94913528959909,21.875416028893948,0.0,0.0,0.0,0.0,24,11,68,32,0,0,0,9,6,0,0,0,0,0,5,5,5,67,0
AS14.05,2014-04-04,7.0,-0.8,1.0,0.038501240494403254,3.0,0.0,100.7402703401156,341.8314277985457,67.59944992653975,0.0,0.0,0.0,21.27462375025012,14.538809642840924,0.0,29.85294531007488,5.004518692436623,0.0,24,32,118,55,0,0,0,7,4,0,14,2,0,3,5,5,5,111,0
AS14.05,2014-04-05,7.5,0.0,1.0,0.06212724398889108,1.0,0.0,42.51205557798215,151.57251629883717,70.96828095299978,0.0,0.0,0.0,37.10262713141667,0.0,0.0,12.590745748543453,0.0,0.0,24,19,66,68,0,0,0,17,0,0,5,0,0,1,4,4,4,90,0
AS14.05,2014-04-06,6.8,-0.4,1.0,0.06732296373017417,2.0,0.0,39.31069968479433,159.1921086363501,83.67507078306448,0.0,0.0,0.0,17.631842367587893,1.951039826875312,0.0,0.0,18.34079565815941,0.0,24,18,67,56,0,0,0,9,1,0,0,10,0,2,5,5,5,77,0
AS14.05,2014-04-07,6.75,-0.25,0.75,0.061134905838290086,1.0,0.0,47.09149828616139,305.6588158975442,105.79425415384094,0.0,0.0,0.0,18.24743702517252,0.0,0.0,3.855473817736961,8.955897339174856,0.0,24,18,111,78,0,0,0,9,0,0,1,5,0,1,4,4,4,104,0
AS14.05,2014-04-08,6.75,0.25,0.0,0.07581273408930735,1.0,0.0,41.11752549117663,125.47591562913139,145.17207074632395,0.0,0.0,0.0,35.22718276516639,0.0,0.0,2.647823012798613,0.0,0.0,24,23,49,106,0,0,0,14,0,0,2,0,0,1,4,4,4,97,0
AS14.05,2014-04-09,7.0,0.25,0.75,0.13486162331936905,1.0,0.0,77.460218411625,241.73418057462712,138.90900124027684,0.0,0.0,0.0,24.16130765780666,2.099366710487106,0.0,7.002621622945906,1.6126328033306196,0.0,24,37,77,106,0,0,0,13,1,0,3,1,0,1,4,4,4,124,0
AS14.05,2014-04-10,7.2,0.8,1.0,0.012876321779599265,1.0,0.0,40.98370389472851,123.17963859743001,59.01440377657874,0.0,0.0,0.0,23.308136280660282,9.670028561292042,0.0,0.0,1.616016227794223,0.0,24,12,44,37,0,0,0,9,2,0,0,1,0,1,5,5,5,50,0
AS14.05,2014-04-11,7.0,0.2,0.6,0.08498668134267295,0.0,0.0,96.0935560562671,201.43573230968516,120.49929873886981,0.0,0.0,3.096798582288794,23.229854701503427,9.289450335627693,0.0,0.0,1.7984040119467235,0.0,24,35,67,100,0,0,1,13,3,0,0,1,0,0,5,5,5,85,0
AS14.05,2014-04-12,7.0,-1.4,1.0,0.04469426773293931,0.0,3.0,30.30461936218635,347.5485927259405,93.4701156295716,0.0,0.0,0.0,15.176832857705495,41.2763585764075,0.0,13.316122211409933,9.124057224794162,0.0,24,12,115,68,0,0,0,6,20,0,6,4,0,0,5,5,5,105,3
AS14.05,2014-04-13,7.5,0.5,1.0,0.09827271426878605,13.0,0.0,91.44416187507552,76.03917074021872,36.098876772041706,0.0,0.0,0.0,28.548595123236044,5.296495708335767,0.0,0.0,0.0,0.0,24,45,27,25,0,0,0,13,1,0,0,0,0,13,4,4,4,64,0
AS14.05,2014-04-14,6.4,-1.2,0.4,0.09115510219555924,0.0,0.0,79.04482177250225,135.7180073366397,140.97302610615532,0.0,0.0,0.0,16.760270952792155,74.81438851501699,0.0,9.64370321458437,8.202829476765553,0.0,24,40,54,131,0,0,0,8,28,0,2,3,0,0,5,5,5,131,0
AS14.05,2014-04-15,7.0,0.2,0.8,0.050950483641625265,0.0,0.0,23.264401129082483,239.35657950707397,83.02778461509403,0.0,0.0,0.0,20.142339062598964,63.114498910461485,0.0,21.701538872554604,3.6334398916140467,0.0,24,6,84,53,0,0,0,6,21,0,10,2,0,0,5,5,5,76,0
AS14.05,2014-04-16,7.2,-0.6,0.8,0.09450662490768925,0.0,0.0,44.12676005858219,76.54487334154838,88.23849035427212,0.0,0.0,0.0,23.735216289785832,30.258639686405417,0.0,0.0,6.40897104402883,0.0,24,20,24,81,0,0,0,9,14,0,0,3,0,0,5,5,5,79,0
AS14.05,2014-04-17,6.6,0.4,0.6,0.10163222940409784,0.0,0.0,73.25294453645382,250.2643106028293,137.39739019132875,0.0,0.0,0.0,15.733185241496148,21.06997561201535,0.0,8.249572631061543,9.88239782513289,0.0,24,32,78,110,0,0,0,6,7,0,4,5,0,0,5,5,5,88,0
AS14.05,2014-04-18,7.5,0.25,1.0,0.10338947478918081,1.0,1.0,79.80248875422386,184.9981177559993,123.32692726188166,0.0,0.0,0.0,23.624450633807797,37.32478206426886,0.0,17.148460633534583,1.393269974856316,0.0,24,33,66,86,0,0,0,9,10,0,9,1,0,1,4,4,4,93,1
AS14.05,2014-04-19,7.2,-0.8,0.8,0.05439735608260371,2.0,0.0,24.79165400785722,107.48118051490427,18.623644483882824,0.0,0.0,0.0,29.341180073248434,35.681299501097236,0.0,9.949135647238702,4.123964624723119,0.0,24,14,40,17,0,0,0,17,13,0,4,2,0,2,5,5,5,58,0
AS14.05,2014-04-20,7.2,-1.2,1.0,0.03393297460241807,0.0,0.0,32.56743186311571,370.21433650002484,90.4307674127458,0.0,0.0,0.0,11.43529900235428,71.74703046737095,0.0,14.011182660973606,22.956337310078176,0.0,24,11,127,61,0,0,0,5,21,0,6,10,0,0,5,5,5,92,0
AS14.05,2014-04-21,7.2,-0.6,1.0,0.0878851413615454,0.0,0.0,48.97612628674855,369.8118514963198,99.59492130905237,0.0,0.0,0.0,14.312223337628623,37.984754805689384,1.7965811595072685,4.031280509077694,36.09427680767405,0.0,24,18,127,81,0,0,0,6,11,1,1,16,0,0,5,5,5,96,0
AS14.05,2014-04-22,7.2,0.4,1.0,0.05763214663915265,1.0,1.0,42.26915832698433,180.05955159895467,53.34337242793529,0.0,0.0,0.0,23.366619378841353,71.89704715957322,0.0,9.269414806558382,4.607420640195365,0.0,24,16,72,45,0,0,0,12,20,0,4,3,0,1,5,5,5,83,1
AS14.05,2014-04-23,7.2,-1.0,1.0,0.06908255125425507,0.0,1.0,30.3207723242397,216.07712602853135,45.97649416045566,0.0,0.0,0.0,19.166057828027704,40.83192024414073,0.0,14.122305531454206,0.0,0.0,24,14,85,33,0,0,0,9,17,0,6,0,0,0,5,5,5,88,1
AS14.05,2014-04-24,7.2,-0.8,1.0,0.03562438397716403,0.0,0.0,43.68723321813405,220.3336832962903,34.940466506709214,0.0,0.0,0.0,15.398102414938297,26.34034609592097,0.0,11.183416305118817,2.401253264790747,0.0,24,17,79,34,0,0,0,7,10,0,7,1,0,0,5,5,5,74,0
AS14.05,2014-04-25,7.2,-1.2,1.0,0.04502267009831327,3.0,0.0,47.12749101059711,275.3444797622716,138.85405376228533,0.0,0.0,0.0,14.578345328738058,69.97185432318211,0.0,29.298072840678866,8.256278983232635,0.0,24,18,104,106,0,0,0,6,25,0,13,4,0,3,5,5,5,118,0
AS14.05,2014-04-26,7.8,-0.8,1.0,0.16811534311932289,2.0,1.0,82.31795248690503,298.49395877356034,175.19630151374997,0.0,0.0,0.0,22.900492968494124,49.08794215445125,0.0,4.032409582261299,16.494359815520273,0.0,24,45,113,136,0,0,0,9,23,0,2,8,0,2,5,5,5,154,1
AS14.05,2014-04-27,7.4,-0.6,1.0,0.017212983620156514,0.0,0.0,20.240748902721474,172.39620640179243,54.97574090585737,0.0,0.0,0.0,20.357519220982955,44.31188167616482,0.0,0.0,17.092737370944988,0.0,24,10,68,47,0,0,0,8,17,0,0,8,0,0,5,5,5,79,0
AS14.05,2014-04-28,7.0,-0.6,1.0,0.010121076158409929,1.0,0.0,59.78726195718404,294.94207381039126,62.45826322521017,0.0,0.0,0.0,11.42997085787605,24.883850711749595,0.0,16.277396269368868,1.3887912413184778,0.0,24,24,113,49,0,0,0,5,6,0,6,1,0,1,5,5,5,98,0
AS14.05,2014-04-29,6.8,0.4,0.8,0.037371012812148115,0.0,0.0,0.0,172.6717285186344,68.31886956868871,0.0,0.0,0.0,24.075711660917158,36.82679903185463,0.0,20.073461145556497,3.0238998171817983,0.0,24,0,62,54,0,0,0,12,9,0,8,2,0,0,5,5,5,75,0
